Image Name, Appearances, Hits, Misses
Checkerboard.png, 83, 83, 0

Hour, # Successful Pokes
1, 4
2, 0
3, 1
4, 4
5, 15
6, 5
7, 16
8, 10
9, 8
10, 7
11, 5
12, 8

Time of reward, Image, Time of poke, Latencies (sec)
394.501, Checkerboard.png, 559.1529999999999, 164.65199999999993
761.518, Checkerboard.png, 841.668, 80.14999999999998
1237.432, Checkerboard.png, 1478.451, 241.019
1882.043, Checkerboard.png, 2056.728, 174.68500000000017
8154.791, Checkerboard.png, 8182.905000000001, 28.114000000000487
12809.803, Checkerboard.png, 12917.860999999999, 108.05799999999908
13291.744, Checkerboard.png, 13375.072, 83.32799999999952
13494.53, Checkerboard.png, 13536.026, 41.495999999999185
13666.834, Checkerboard.png, 13749.76, 82.92599999999948
14418.705, Checkerboard.png, 14566.3, 147.59499999999935
14752.595, Checkerboard.png, 14931.087, 178.4920000000002
15022.293, Checkerboard.png, 15088.982, 66.6890000000003
15229.598, Checkerboard.png, 15459.56, 229.96199999999953
15509.783, Checkerboard.png, 15584.492999999999, 74.70999999999913
15638.524, Checkerboard.png, 15741.876, 103.35200000000077
15905.681, Checkerboard.png, 16031.633, 125.95199999999932
16103.18, Checkerboard.png, 16174.153999999999, 70.97399999999834
16223.905, Checkerboard.png, 16348.876, 124.97099999999955
16445.965, Checkerboard.png, 16490.734, 44.76900000000023
16563.594, Checkerboard.png, 16644.804, 81.20999999999913
16770.259, Checkerboard.png, 16919.243, 148.98400000000038
16995.976, Checkerboard.png, 17286.85, 290.8739999999998
17323.635, Checkerboard.png, 17519.808, 196.1730000000025
17625.039, Checkerboard.png, 17891.198, 266.15899999999965
20577.869, Checkerboard.png, 20658.538, 80.66900000000169
20878.156, Checkerboard.png, 20943.774999999998, 65.61899999999878
21055.511, Checkerboard.png, 21202.931, 147.4200000000019
21278.479, Checkerboard.png, 21301.679, 23.200000000000728
21414.149, Checkerboard.png, 21524.485, 110.33599999999933
21585.859, Checkerboard.png, 21704.512, 118.65299999999843
21835.962, Checkerboard.png, 21911.035, 75.07300000000032
22207.829, Checkerboard.png, 22325.505999999998, 117.67699999999604
22441.244, Checkerboard.png, 22526.296, 85.05199999999968
22615.675, Checkerboard.png, 22805.212, 189.53700000000026
22901.55, Checkerboard.png, 22963.468, 61.918000000001484
23015.787, Checkerboard.png, 23081.791, 66.00400000000081
23144.418, Checkerboard.png, 23213.099, 68.68099999999686
23254.473, Checkerboard.png, 23361.478, 107.00499999999738
23467.658, Checkerboard.png, 23804.071, 336.41300000000047
23847.643, Checkerboard.png, 23926.128, 78.48500000000058
23962.676, Checkerboard.png, 24120.64, 157.96399999999994
24161.974, Checkerboard.png, 24193.73, 31.756000000001222
24297.82, Checkerboard.png, 24487.470999999998, 189.65099999999802
24609.091, Checkerboard.png, 24842.567, 233.47599999999875
24873.12, Checkerboard.png, 24975.685999999998, 102.5659999999989
25039.401, Checkerboard.png, 25229.795, 190.3939999999966
25260.288, Checkerboard.png, 25847.551, 587.262999999999
26215.354, Checkerboard.png, 26348.17, 132.8159999999989
26539.5, Checkerboard.png, 26592.92, 53.419999999998254
26641.875, Checkerboard.png, 26956.369, 314.4939999999988
27040.641, Checkerboard.png, 27095.897, 55.25600000000122
27134.387, Checkerboard.png, 27667.344, 532.9570000000022
27724.796, Checkerboard.png, 27778.970999999998, 54.17499999999927
27856.256, Checkerboard.png, 28327.523, 471.2669999999998
28729.302, Checkerboard.png, 28784.35, 55.047999999998865
28860.727, Checkerboard.png, 29047.233, 186.50600000000122
29138.288, Checkerboard.png, 29334.827, 196.53900000000067
29455.685, Checkerboard.png, 29712.905, 257.2199999999975
29750.198, Checkerboard.png, 29831.325, 81.12700000000041
29896.297, Checkerboard.png, 30105.514, 209.21700000000055
30152.466, Checkerboard.png, 30397.261, 244.79499999999825
30612.416, Checkerboard.png, 30675.785, 63.36899999999878
31195.564, Checkerboard.png, 31289.871, 94.3070000000007
32553.129, Checkerboard.png, 32783.030000000006, 229.9010000000053
32852.888, Checkerboard.png, 32911.659, 58.77100000000064
32984.686, Checkerboard.png, 33039.962, 55.27599999999802
33135.963, Checkerboard.png, 33256.560000000005, 120.59700000000157
33534.076, Checkerboard.png, 33617.969000000005, 83.89300000000367
33677.222, Checkerboard.png, 33807.453, 130.23099999999977
34188.972, Checkerboard.png, 34219.091, 30.118999999998778
38781.82, Checkerboard.png, 38801.091, 19.27100000000064
39115.26, Checkerboard.png, 39203.804000000004, 88.54400000000169
39269.954, Checkerboard.png, 39300.031, 30.077000000004773
39391.296, Checkerboard.png, 39413.039000000004, 21.743000000002212
39506.268, Checkerboard.png, 39518.093, 11.825000000004366
39611.729, Checkerboard.png, 39623.667, 11.93800000000192
39724.786, Checkerboard.png, 39754.663, 29.877000000000407
39860.627, Checkerboard.png, 39866.763000000006, 6.136000000005879
39968.068, Checkerboard.png, 39979.884000000005, 11.81600000000617
40032.57, Checkerboard.png, 40098.557, 65.98700000000099
40231.915, Checkerboard.png, 40336.116, 104.20100000000093
40392.143, Checkerboard.png, 40426.517, 34.374000000003434
40470.328, Checkerboard.png, 43063.608, 2593.279999999999
