Image Name, Appearances, Hits, Misses
Checkerboard.png, 62, 62, 0

Hour, # Successful Pokes
1, 4
2, 0
3, 0
4, 2
5, 1
6, 10
7, 12
8, 12
9, 12
10, 0
11, 0
12, 9

Image, Time of poke, Latencies (sec)
Checkerboard.png, 104.064, 10.697999999999993
Checkerboard.png, 319.534, 62.245000000000005
Checkerboard.png, 930.354, 330.928
Checkerboard.png, 1266.997, 126.40200000000004
Checkerboard.png, 11954.299, 3727.259
Checkerboard.png, 13627.321, 58.01000000000022
Checkerboard.png, 15557.718, 1618.5290000000005
Checkerboard.png, 19161.173, 202.1339999999982
Checkerboard.png, 19346.541, 25.38600000000224
Checkerboard.png, 19641.334, 93.70999999999913
Checkerboard.png, 20138.576, 363.5300000000025
Checkerboard.png, 20349.686, 115.83500000000276
Checkerboard.png, 20470.858, 46.961999999999534
Checkerboard.png, 20840.648, 232.98500000000058
Checkerboard.png, 21032.292, 112.2980000000025
Checkerboard.png, 21123.54, 14.08100000000195
Checkerboard.png, 21387.169, 122.94100000000253
Checkerboard.png, 21615.894, 143.71700000000055
Checkerboard.png, 21930.849, 153.79199999999764
Checkerboard.png, 22025.204, 45.827000000001135
Checkerboard.png, 22456.62, 316.5089999999982
Checkerboard.png, 23164.629, 660.143
Checkerboard.png, 23364.587, 107.3739999999998
Checkerboard.png, 23709.767, 297.89700000000084
Checkerboard.png, 24101.633, 306.9500000000007
Checkerboard.png, 24442.913, 229.97200000000157
Checkerboard.png, 24753.305, 236.35599999999977
Checkerboard.png, 25031.762, 123.23300000000017
Checkerboard.png, 25139.801, 48.64600000000064
Checkerboard.png, 25372.726, 134.47499999999854
Checkerboard.png, 25543.758, 67.45600000000195
Checkerboard.png, 25642.769, 52.193999999999505
Checkerboard.png, 25897.603, 168.46700000000055
Checkerboard.png, 26190.391, 244.1219999999994
Checkerboard.png, 26651.039, 414.5420000000013
Checkerboard.png, 26915.498, 136.7039999999979
Checkerboard.png, 27211.969, 149.01800000000003
Checkerboard.png, 27467.013, 174.8859999999986
Checkerboard.png, 27661.564, 134.5669999999991
Checkerboard.png, 28166.497, 139.4979999999996
Checkerboard.png, 28675.11, 127.85800000000017
Checkerboard.png, 29071.173, 193.33499999999913
Checkerboard.png, 29249.41, 70.71299999999974
Checkerboard.png, 29497.381, 135.61900000000242
Checkerboard.png, 29796.276, 206.4360000000015
Checkerboard.png, 29955.783, 79.60299999999916
Checkerboard.png, 30063.409, 52.81499999999869
Checkerboard.png, 30288.014, 115.01900000000023
Checkerboard.png, 30558.874, 128.6939999999995
Checkerboard.png, 30649.077, 32.70300000000134
Checkerboard.png, 30961.981, 221.35800000000017
Checkerboard.png, 31269.242, 231.9419999999991
Checkerboard.png, 31641.855, 86.11999999999898
Checkerboard.png, 40278.135, 48.775000000001455
Checkerboard.png, 40468.406, 63.72600000000239
Checkerboard.png, 40588.018, 20.424999999995634
Checkerboard.png, 40652.776, 10.589999999996508
Checkerboard.png, 40739.916, 5.005999999993946
Checkerboard.png, 40797.506, 1.2490000000034343
Checkerboard.png, 41183.256, 326.4910000000018
Checkerboard.png, 41358.801, 105.47600000000239
Checkerboard.png, 42144.626, 156.92299999999523
