Image Name, Appearances, Hits, Misses
Checkerboard.png, 75, 75, 0

Hour, # Successful Pokes
1, 8
2, 0
3, 0
4, 0
5, 0
6, 4
7, 15
8, 11
9, 12
10, 12
11, 11
12, 2

Image, Time of poke, Latencies (sec)
Checkerboard.png, 171.783, 75.72699999999999
Checkerboard.png, 730.328, 18.935999999999922
Checkerboard.png, 822.581, 56.60000000000002
Checkerboard.png, 1549.116, 78.09899999999993
Checkerboard.png, 1858.008, 23.279999999999973
Checkerboard.png, 2129.899, 87.20499999999993
Checkerboard.png, 2409.264, 48.728000000000065
Checkerboard.png, 3392.393, 79.53600000000006
Checkerboard.png, 20487.552, 196.4429999999993
Checkerboard.png, 20845.188, 26.23399999999674
Checkerboard.png, 21334.366, 13.802000000003318
Checkerboard.png, 21443.154, 22.40899999999965
Checkerboard.png, 21758.643, 15.886999999998807
Checkerboard.png, 22549.967, 142.57600000000093
Checkerboard.png, 22856.974, 71.35399999999936
Checkerboard.png, 22946.829, 15.220000000001164
Checkerboard.png, 23036.238, 48.77000000000044
Checkerboard.png, 23101.28, 21.495999999999185
Checkerboard.png, 23195.707, 37.932999999997264
Checkerboard.png, 23257.317, 33.51900000000023
Checkerboard.png, 23364.007, 72.91100000000006
Checkerboard.png, 23617.671, 34.3279999999977
Checkerboard.png, 23745.076, 116.98099999999977
Checkerboard.png, 24071.516, 297.4890000000014
Checkerboard.png, 24539.829, 440.4930000000022
Checkerboard.png, 24808.283, 250.51599999999962
Checkerboard.png, 24990.402, 148.17399999999907
Checkerboard.png, 26010.867, 1000.7330000000002
Checkerboard.png, 26366.395, 51.72500000000218
Checkerboard.png, 26458.606, 35.629000000000815
Checkerboard.png, 27075.324, 591.9360000000015
Checkerboard.png, 27346.62, 70.54099999999744
Checkerboard.png, 27638.277, 127.71899999999732
Checkerboard.png, 27794.225, 39.822000000000116
Checkerboard.png, 28109.338, 287.4350000000013
Checkerboard.png, 28461.982, 6.143000000000029
Checkerboard.png, 28528.627, 30.485000000000582
Checkerboard.png, 28681.512, 62.76199999999881
Checkerboard.png, 28836.597, 126.62900000000081
Checkerboard.png, 29131.606, 260.5679999999993
Checkerboard.png, 29354.276, 201.96300000000338
Checkerboard.png, 29534.092, 68.2410000000018
Checkerboard.png, 29852.684, 291.4720000000016
Checkerboard.png, 30169.761, 208.3159999999989
Checkerboard.png, 30486.703, 291.77600000000166
Checkerboard.png, 30961.22, 456.0
Checkerboard.png, 31073.293, 88.15700000000288
Checkerboard.png, 31398.552, 304.02500000000146
Checkerboard.png, 31631.272, 126.58899999999994
Checkerboard.png, 31997.687, 340.64100000000326
Checkerboard.png, 32473.999, 428.2340000000004
Checkerboard.png, 32809.486, 184.85099999999875
Checkerboard.png, 32995.533, 149.81700000000274
Checkerboard.png, 33371.313, 246.84999999999854
Checkerboard.png, 33490.071, 94.72400000000198
Checkerboard.png, 33872.518, 365.01899999999296
Checkerboard.png, 34260.341, 208.26800000000367
Checkerboard.png, 34806.366, 414.4449999999997
Checkerboard.png, 34978.773, 137.5769999999975
Checkerboard.png, 35232.233, 208.45500000000175
Checkerboard.png, 35365.177, 47.00900000000547
Checkerboard.png, 35599.474, 92.28800000000047
Checkerboard.png, 36080.555, 456.8329999999987
Checkerboard.png, 36238.807, 122.7980000000025
Checkerboard.png, 36764.921, 276.6790000000037
Checkerboard.png, 37163.95, 108.36000000000058
Checkerboard.png, 37862.633, 87.87099999999919
Checkerboard.png, 37988.369, 35.924999999995634
Checkerboard.png, 38065.866, 17.639000000002852
Checkerboard.png, 38144.184, 35.46700000000419
Checkerboard.png, 38390.141, 219.5130000000063
Checkerboard.png, 38496.931, 93.7899999999936
Checkerboard.png, 39111.696, 583.8480000000054
Checkerboard.png, 39647.682, 228.38999999999942
Checkerboard.png, 40242.931, 514.6599999999962
