Image Name, Appearances, Hits, Misses
Checkerboard.png, 209, 112, 97

Hour, # Successful Pokes
1, 10
2, 13
3, 8
4, 14
5, 16
6, 10
7, 12
8, 4
9, 11
10, 0
11, 0
12, 14

Image, Time of poke, Latencies (sec)
Checkerboard.png, 1841.484, 3.3919999999998254
Checkerboard.png, 2360.447, 16.13500000000022
Checkerboard.png, 2441.998, 5.019000000000233
Checkerboard.png, 2496.692, 3.617999999999938
Checkerboard.png, 2581.035, 2.8479999999999563
Checkerboard.png, 2659.866, 3.3710000000000946
Checkerboard.png, 2752.628, 3.4460000000003674
Checkerboard.png, 2809.913, 5.163000000000011
Checkerboard.png, 3064.371, 17.264999999999873
Checkerboard.png, 3583.577, 9.938000000000102
Checkerboard.png, 4091.74, 4.555999999999585
Checkerboard.png, 4197.538, 4.219999999999345
Checkerboard.png, 4298.832, 3.375
Checkerboard.png, 4528.54, 3.717999999999847
Checkerboard.png, 4920.533, 6.926000000000386
Checkerboard.png, 5527.233, 4.78899999999976
Checkerboard.png, 5587.439, 3.0950000000002547
Checkerboard.png, 5653.997, 2.904000000000451
Checkerboard.png, 5874.788, 4.068999999999505
Checkerboard.png, 6139.373, 2.8840000000000146
Checkerboard.png, 6247.22, 4.2390000000004875
Checkerboard.png, 6559.953, 4.11200000000008
Checkerboard.png, 6738.948, 5.1950000000006185
Checkerboard.png, 7510.57, 4.487999999999374
Checkerboard.png, 7750.388, 4.144000000000233
Checkerboard.png, 8618.238, 8.443999999999505
Checkerboard.png, 8739.688, 5.585999999999331
Checkerboard.png, 9801.436, 19.29399999999987
Checkerboard.png, 9851.594, 14.820999999999913
Checkerboard.png, 10053.934, 5.672999999998865
Checkerboard.png, 10794.252, 4.970999999999549
Checkerboard.png, 10854.336, 29.596999999999753
Checkerboard.png, 10951.146, 3.140000000001237
Checkerboard.png, 11214.955, 2.9200000000000728
Checkerboard.png, 11335.468, 3.4020000000000437
Checkerboard.png, 11425.065, 4.1230000000014115
Checkerboard.png, 11544.228, 22.74499999999898
Checkerboard.png, 12449.75, 4.325999999999112
Checkerboard.png, 12498.292, 24.54899999999907
Checkerboard.png, 12562.81, 4.555000000000291
Checkerboard.png, 12652.733, 5.614999999999782
Checkerboard.png, 12924.17, 14.13800000000083
Checkerboard.png, 13453.316, 4.347000000001572
Checkerboard.png, 13551.724, 21.165000000000873
Checkerboard.png, 13639.521, 4.037000000000262
Checkerboard.png, 14748.001, 5.684000000001106
Checkerboard.png, 15167.212, 3.411000000000058
Checkerboard.png, 15222.31, 3.7669999999998254
Checkerboard.png, 15333.319, 5.239999999999782
