Image Name, Appearances, Hits, Misses
Checkerboard.png, 81, 80, 1

Hour, # Successful Pokes
1, 0
2, 0
3, 0
4, 9
5, 12
6, 11
7, 10
8, 13
9, 11
10, 7
11, 0
12, 7

Time of reward, Image, Time of poke, Latencies (sec)
11652.419, Checkerboard.png, 11703.024, 50.60499999999956
11771.825, Checkerboard.png, 12112.063, 340.2379999999994
12655.341, Checkerboard.png, 12869.283, 213.9419999999991
13006.173, Checkerboard.png, 13425.943, 419.7699999999986
13562.035, Checkerboard.png, 13734.255, 172.21999999999935
13839.365, Checkerboard.png, 13908.042, 68.67699999999968
13966.843, Checkerboard.png, 13998.679, 31.83599999999933
14092.433, Checkerboard.png, 14122.01, 29.576999999999316
14167.017, Checkerboard.png, 14185.421, 18.40400000000045
14241.516, Checkerboard.png, 14512.777, 271.2610000000004
14557.739, Checkerboard.png, 14647.176, 89.4369999999999
14676.183, Checkerboard.png, 14756.204, 80.02099999999882
14808.114, Checkerboard.png, 15322.43, 514.3160000000007
15352.584, Checkerboard.png, 15453.702, 101.11799999999857
15485.005, Checkerboard.png, 15692.883, 207.8780000000006
15737.716, Checkerboard.png, 15832.821, 95.10499999999956
16025.004, Checkerboard.png, 16269.114, 244.10999999999876
16321.597, Checkerboard.png, 16469.66, 148.0630000000001
16528.657, Checkerboard.png, 16894.304, 365.64700000000084
16926.939, Checkerboard.png, 17690.136, 763.1970000000001
17852.071, Checkerboard.png, 17921.697, 69.6260000000002
17945.457, Checkerboard.png, 18187.339, 241.88200000000143
18217.255, Checkerboard.png, 18506.841, 289.58599999999933
18537.06, Checkerboard.png, 18907.835, 370.7749999999978
18958.037, Checkerboard.png, 19190.060999999998, 232.0239999999976
19221.26, Checkerboard.png, 19421.572, 200.31200000000172
19514.536, Checkerboard.png, 19656.212, 141.67599999999948
19685.557, Checkerboard.png, 19929.417999999998, 243.86099999999715
20002.058, Checkerboard.png, 20243.417999999998, 241.35999999999694
20269.139, Checkerboard.png, 20612.164, 343.02500000000146
20648.49, Checkerboard.png, 21071.934, 423.4439999999995
21108.11, Checkerboard.png, 21440.872, 332.7619999999988
21486.787, Checkerboard.png, 21736.783, 249.99599999999919
21942.025, Checkerboard.png, 22273.724, 331.6989999999969
22375.35, Checkerboard.png, 22682.523, 307.1730000000025
22742.881, Checkerboard.png, 22830.182, 87.30099999999948
22855.521, Checkerboard.png, 22962.429, 106.90799999999945
22985.475, Checkerboard.png, 23214.35, 228.875
23326.829, Checkerboard.png, 23672.048, 345.2189999999973
23747.134, Checkerboard.png, 24055.793999999998, 308.65999999999985
24110.705, Checkerboard.png, 24430.217, 319.5119999999988
24848.605, Checkerboard.png, 25086.256999999998, 237.65199999999822
25193.58, Checkerboard.png, 25497.624, 304.04399999999805
25547.803, Checkerboard.png, 25686.163, 138.36000000000058
25729.655, Checkerboard.png, 26058.956, 329.3009999999995
26094.713, Checkerboard.png, 26232.038, 137.32500000000073
26372.948, Checkerboard.png, 26609.209, 236.2609999999986
26643.113, Checkerboard.png, 26773.933, 130.8199999999997
26985.49, Checkerboard.png, 27064.289, 78.79899999999907
27296.8, Checkerboard.png, 27489.379, 192.57900000000154
27526.253, Checkerboard.png, 27589.576, 63.32300000000032
27641.428, Checkerboard.png, 27892.339, 250.91100000000006
27926.101, Checkerboard.png, 28065.131999999998, 139.03099999999904
28087.002, Checkerboard.png, 28408.551, 321.54899999999907
28480.141, Checkerboard.png, 28735.865999999998, 255.72499999999854
28757.942, Checkerboard.png, 28979.674, 221.73199999999997
29169.73, Checkerboard.png, 29522.929, 353.1990000000005
29558.233, Checkerboard.png, 29657.111, 98.87800000000061
29947.356, Checkerboard.png, 29983.060999999998, 35.70499999999811
30047.128, Checkerboard.png, 30126.938, 79.80999999999767
30298.432, Checkerboard.png, 30451.808, 153.3760000000002
30481.597, Checkerboard.png, 30724.841, 243.24399999999878
31478.607, Checkerboard.png, 31761.702, 283.09500000000116
31784.829, Checkerboard.png, 32031.157, 246.3279999999977
32111.001, Checkerboard.png, 32161.156, 50.154999999998836
32250.198, Checkerboard.png, 32344.963, 94.76499999999942
32403.66, Checkerboard.png, 32596.497, 192.83699999999953
32632.127, Checkerboard.png, 32736.246, 104.11899999999878
32759.384, Checkerboard.png, 33504.332, 744.948000000004
33907.089, Checkerboard.png, 33982.994000000006, 75.90500000000611
34007.79, Checkerboard.png, 34117.40700000001, 109.61700000000565
34252.611, Checkerboard.png, 34299.549000000006, 46.9380000000092
34327.844, Checkerboard.png, 34574.589, 246.74500000000262
41986.39, Checkerboard.png, 41995.90700000001, 9.517000000007101
42143.231, Checkerboard.png, 42229.617000000006, 86.38600000000588
42313.499, Checkerboard.png, 42326.632000000005, 13.13300000000163
42423.942, Checkerboard.png, 42440.89, 16.947999999996682
42491.577, Checkerboard.png, 42679.276000000005, 187.6990000000078
42772.236, Checkerboard.png, 42898.928, 126.69200000000274
42949.185, Checkerboard.png, 43150.502, 201.31700000000274
43196.766, Checkerboard.png, TIMEOUT
