Image Name, Appearances, Hits, Misses
Checkerboard.png, 141, 74, 67

Hour, # Successful Pokes
1, 12
2, 0
3, 0
4, 4
5, 12
6, 10
7, 11
8, 16
9, 0
10, 0
11, 9
12, 0

Time of reward, Image, Time of poke, Latencies (sec)
521.658, Checkerboard.png, 530.534, 8.875999999999976
566.832, Checkerboard.png, 582.0279999999999, 15.195999999999913
828.818, Checkerboard.png, 836.4639999999999, 7.645999999999958
927.145, Checkerboard.png, 928.582, 1.4370000000000118
1123.519, Checkerboard.png, 1150.981, 27.46199999999999
1185.589, Checkerboard.png, TIMEOUT
1330.866, Checkerboard.png, 1351.5240000000001, 20.65800000000013
1522.985, Checkerboard.png, TIMEOUT
1811.404, Checkerboard.png, 1827.381, 15.97700000000009
1935.092, Checkerboard.png, 1943.3390000000002, 8.247000000000071
2229.66, Checkerboard.png, TIMEOUT
2296.864, Checkerboard.png, 2304.814, 7.949999999999818
2611.54, Checkerboard.png, 2617.243, 5.7029999999999745
2664.894, Checkerboard.png, 2676.9809999999998, 12.086999999999989
2877.36, Checkerboard.png, 2899.798, 22.437999999999647
13768.231, Checkerboard.png, 13772.833999999999, 4.602999999999156
13786.609, Checkerboard.png, TIMEOUT
13922.964, Checkerboard.png, 13923.559, 0.5949999999993452
14240.616, Checkerboard.png, 14242.143, 1.5270000000000437
14351.805, Checkerboard.png, 14361.872, 10.066999999999098
14449.739, Checkerboard.png, TIMEOUT
14644.759, Checkerboard.png, TIMEOUT
14783.043, Checkerboard.png, 14793.668, 10.625
14929.592, Checkerboard.png, 14946.715999999999, 17.123999999997977
14978.383, Checkerboard.png, TIMEOUT
15140.596, Checkerboard.png, 15158.097, 17.501000000000204
15211.898, Checkerboard.png, TIMEOUT
15263.986, Checkerboard.png, 15276.894999999999, 12.908999999997832
15474.99, Checkerboard.png, 15491.137999999999, 16.14799999999923
15564.648, Checkerboard.png, 15572.712, 8.064000000000306
15682.527, Checkerboard.png, 15700.116, 17.588999999999942
15838.291, Checkerboard.png, TIMEOUT
15906.882, Checkerboard.png, TIMEOUT
16007.621, Checkerboard.png, 16019.804, 12.183000000000902
16165.117, Checkerboard.png, TIMEOUT
16224.599, Checkerboard.png, 16242.607, 18.00799999999981
16315.205, Checkerboard.png, TIMEOUT
16416.249, Checkerboard.png, TIMEOUT
16494.056, Checkerboard.png, TIMEOUT
16541.451, Checkerboard.png, 16549.892, 8.440999999998894
16666.807, Checkerboard.png, 16694.712, 27.904999999998836
16789.066, Checkerboard.png, 16799.352, 10.286000000000058
16943.103, Checkerboard.png, TIMEOUT
17174.624, Checkerboard.png, TIMEOUT
17286.887, Checkerboard.png, TIMEOUT
17548.835, Checkerboard.png, TIMEOUT
17650.169, Checkerboard.png, TIMEOUT
17695.474, Checkerboard.png, TIMEOUT
17803.706, Checkerboard.png, TIMEOUT
17925.488, Checkerboard.png, TIMEOUT
17981.371, Checkerboard.png, TIMEOUT
18179.169, Checkerboard.png, TIMEOUT
18410.938, Checkerboard.png, TIMEOUT
18485.901, Checkerboard.png, TIMEOUT
18538.318, Checkerboard.png, 18563.41, 25.092000000000553
18738.79, Checkerboard.png, 18743.958, 5.167999999997846
18821.176, Checkerboard.png, 18825.998, 4.822000000000116
18931.413, Checkerboard.png, TIMEOUT
18984.151, Checkerboard.png, TIMEOUT
19097.043, Checkerboard.png, 19116.696, 19.65299999999843
19314.682, Checkerboard.png, TIMEOUT
19386.014, Checkerboard.png, 19399.176, 13.162000000000262
19686.118, Checkerboard.png, TIMEOUT
19836.221, Checkerboard.png, 19857.894, 21.672999999998865
20108.066, Checkerboard.png, TIMEOUT
20467.94, Checkerboard.png, 20477.533, 9.593000000000757
20670.093, Checkerboard.png, 20673.714, 3.620999999999185
20738.456, Checkerboard.png, 20742.251, 3.7950000000018917
20970.581, Checkerboard.png, TIMEOUT
21079.627, Checkerboard.png, TIMEOUT
21182.95, Checkerboard.png, TIMEOUT
21396.776, Checkerboard.png, TIMEOUT
21537.554, Checkerboard.png, 21541.862, 4.308000000000902
21749.795, Checkerboard.png, 21758.298, 8.503000000000611
21798.515, Checkerboard.png, TIMEOUT
21958.955, Checkerboard.png, 21961.358, 2.4029999999984284
22083.257, Checkerboard.png, TIMEOUT
22342.548, Checkerboard.png, TIMEOUT
22392.158, Checkerboard.png, TIMEOUT
22634.643, Checkerboard.png, TIMEOUT
22735.127, Checkerboard.png, TIMEOUT
22841.994, Checkerboard.png, TIMEOUT
22949.148, Checkerboard.png, 22955.051, 5.902999999998428
23131.716, Checkerboard.png, 23158.906, 27.18999999999869
