Image Name, Appearances, Hits, Misses
Checkerboard.png, 112, 79, 33

Hour, # Successful Pokes
1, 2
38210.074, Checkerboard.png, 38219.953, 9.879000000000815
38345.83, Checkerboard.png, TIMEOUT
38536.266, Checkerboard.png, 38562.448000000004, 26.1820000000007
38648.378, Checkerboard.png, TIMEOUT
38759.483, Checkerboard.png, 38771.29, 11.807000000000698
38906.725, Checkerboard.png, 38914.944, 8.219000000004598
39037.784, Checkerboard.png, 39050.134000000005, 12.35000000000582
39159.104, Checkerboard.png, TIMEOUT
39232.721, Checkerboard.png, TIMEOUT
40190.766, Checkerboard.png, 40196.994000000006, 6.228000000002794
40594.795, Checkerboard.png, 40605.991, 11.19600000000355
40774.901, Checkerboard.png, 40793.599, 18.698000000003958
41021.755, Checkerboard.png, 41028.932, 7.177000000003318
41116.538, Checkerboard.png, 41125.412000000004, 8.874000000003434
41285.93, Checkerboard.png, 41290.323000000004, 4.393000000003667
41382.013, Checkerboard.png, 41404.673, 22.660000000003492
