Image Name, Appearances, Hits, Misses
Checkerboard.png, 109, 109, 0

Hour, # Successful Pokes
1, 3
2, 4
3, 14
4, 5
5, 13
6, 12
7, 16
8, 13
9, 13
10, 5
11, 0
12, 11

Image, Time of poke, Latencies (sec)
Checkerboard.png, 187.263, 86.037
Checkerboard.png, 1695.512, 269.51800000000003
Checkerboard.png, 1956.112, 15.211000000000013
Checkerboard.png, 6568.352, 40.399999999999636
Checkerboard.png, 6727.022, 38.37299999999959
Checkerboard.png, 6891.363, 66.17600000000039
Checkerboard.png, 7067.341, 76.44200000000001
Checkerboard.png, 7502.214, 197.71399999999994
Checkerboard.png, 7644.393, 62.337000000000444
Checkerboard.png, 7742.698, 28.740999999999985
Checkerboard.png, 7920.97, 93.32900000000063
Checkerboard.png, 8209.23, 76.09899999999925
Checkerboard.png, 8307.973, 49.26499999999942
Checkerboard.png, 8643.993, 275.84400000000096
Checkerboard.png, 8841.791, 91.28600000000006
Checkerboard.png, 9168.66, 254.08899999999994
Checkerboard.png, 9520.72, 210.46399999999994
Checkerboard.png, 9687.56, 69.91599999999926
Checkerboard.png, 10008.152, 281.1149999999998
Checkerboard.png, 10430.698, 321.53900000000067
Checkerboard.png, 10773.748, 240.9499999999989
Checkerboard.png, 11365.193, 28.10399999999936
Checkerboard.png, 11712.277, 16.031999999999243
Checkerboard.png, 12044.3, 151.54199999999946
Checkerboard.png, 12136.588, 32.02399999999943
Checkerboard.png, 12301.073, 58.961999999999534
Checkerboard.png, 15412.835, 8.135999999998603
Checkerboard.png, 15718.641, 12.63299999999981
Checkerboard.png, 15888.39, 69.67799999999988
Checkerboard.png, 16035.962, 55.41100000000006
Checkerboard.png, 16181.022, 40.15900000000147
Checkerboard.png, 16354.599, 35.1309999999994
Checkerboard.png, 16616.512, 14.744999999998981
Checkerboard.png, 16746.321, 30.230999999999767
Checkerboard.png, 16899.908, 97.29699999999866
Checkerboard.png, 17090.028, 47.36499999999796
Checkerboard.png, 17319.454, 35.32300000000032
Checkerboard.png, 17709.515, 208.72000000000116
Checkerboard.png, 17970.278, 191.11199999999735
Checkerboard.png, 18105.609, 28.820999999999913
Checkerboard.png, 18222.03, 72.22299999999814
Checkerboard.png, 18524.071, 21.05500000000029
Checkerboard.png, 18844.099, 3.488999999997759
Checkerboard.png, 19274.17, 328.6999999999971
Checkerboard.png, 19375.054, 50.29000000000087
Checkerboard.png, 19736.782, 308.97599999999875
Checkerboard.png, 20044.513, 205.29699999999866
Checkerboard.png, 20325.763, 207.98099999999977
Checkerboard.png, 21005.741, 130.27400000000125
Checkerboard.png, 21129.889, 28.300999999999476
Checkerboard.png, 21453.23, 100.74099999999817
Checkerboard.png, 21677.451, 112.38200000000143
Checkerboard.png, 21862.675, 134.40199999999822
Checkerboard.png, 22013.856, 61.8080000000009
Checkerboard.png, 22119.835, 37.40299999999843
Checkerboard.png, 22422.785, 258.7609999999986
Checkerboard.png, 22661.29, 146.117000000002
Checkerboard.png, 22837.124, 124.95899999999892
Checkerboard.png, 23051.56, 187.23400000000038
Checkerboard.png, 23332.203, 186.84200000000055
Checkerboard.png, 23436.632, 80.00600000000122
Checkerboard.png, 23716.823, 190.41300000000047
Checkerboard.png, 23999.526, 100.85000000000218
Checkerboard.png, 24247.656, 172.15699999999924
Checkerboard.png, 24450.078, 108.72700000000259
Checkerboard.png, 24606.846, 123.07400000000052
Checkerboard.png, 25186.848, 402.242000000002
Checkerboard.png, 25648.915, 86.95000000000073
Checkerboard.png, 25734.937, 19.52600000000166
Checkerboard.png, 25906.437, 82.37300000000323
Checkerboard.png, 26316.453, 316.7820000000029
Checkerboard.png, 26510.211, 121.83899999999994
Checkerboard.png, 26834.926, 246.137999999999
Checkerboard.png, 27034.998, 149.96600000000035
Checkerboard.png, 27262.691, 150.3869999999988
Checkerboard.png, 27509.551, 192.3309999999983
Checkerboard.png, 27709.055, 153.32600000000093
Checkerboard.png, 28029.125, 243.96600000000035
Checkerboard.png, 28345.776, 268.1080000000002
Checkerboard.png, 28671.659, 273.4860000000008
Checkerboard.png, 28981.453, 168.66600000000108
Checkerboard.png, 29458.735, 391.53199999999924
Checkerboard.png, 29749.879, 210.02800000000207
Checkerboard.png, 29941.605, 102.09699999999793
Checkerboard.png, 30047.664, 41.9419999999991
Checkerboard.png, 30572.142, 67.48199999999997
Checkerboard.png, 30806.999, 104.32600000000093
Checkerboard.png, 31103.683, 166.7430000000022
Checkerboard.png, 31353.067, 171.09499999999753
Checkerboard.png, 31596.988, 158.52200000000084
Checkerboard.png, 31883.759, 98.04499999999825
Checkerboard.png, 32048.691, 106.0010000000002
Checkerboard.png, 32167.842, 44.20600000000195
Checkerboard.png, 32538.438, 277.3289999999979
Checkerboard.png, 32989.603, 126.50200000000041
Checkerboard.png, 33525.919, 324.8580000000002
Checkerboard.png, 33785.112, 105.79200000000128
Checkerboard.png, 34516.03, 25.210999999995693
Checkerboard.png, 40185.179, 34.61399999999412
Checkerboard.png, 40683.076, 39.31900000000314
Checkerboard.png, 40950.242, 160.4649999999965
Checkerboard.png, 41302.915, 72.31999999999971
Checkerboard.png, 41511.797, 37.233000000000175
Checkerboard.png, 41659.958, 48.47599999999511
Checkerboard.png, 41886.862, 19.036000000000058
Checkerboard.png, 42055.433, 11.367999999994936
Checkerboard.png, 42156.455, 2.7669999999998254
Checkerboard.png, 42255.209, 28.65400000000227
Checkerboard.png, 42637.112, 242.3090000000011
