Image Name, Appearances, Hits, Misses
Checkerboard.png, 177, 148, 29

Hour, # Successful Pokes
1, 12
2, 20
3, 2
4, 0
5, 0
6, 15
7, 19
8, 18
9, 15
10, 17
11, 18
12, 12

Time of reward, Image, Time of poke, Latencies (sec)
33988.401, Checkerboard.png, TIMEOUT
34047.275, Checkerboard.png, TIMEOUT
34136.816, Checkerboard.png, 34146.86, 10.044000000001688
34447.122, Checkerboard.png, 34451.35400000001, 4.232000000003609
34507.386, Checkerboard.png, 34513.879, 6.493000000002212
34610.513, Checkerboard.png, 34614.131, 3.618000000002212
34747.043, Checkerboard.png, TIMEOUT
34847.308, Checkerboard.png, 34860.24600000001, 12.938000000009197
35263.199, Checkerboard.png, 35269.619000000006, 6.42000000000553
35314.751, Checkerboard.png, 35318.501000000004, 3.750000000007276
35420.924, Checkerboard.png, TIMEOUT
35779.826, Checkerboard.png, 35783.051, 3.224999999998545
35927.924, Checkerboard.png, 35931.559, 3.6350000000020373
36023.9, Checkerboard.png, 36031.497, 7.597000000001572
36298.472, Checkerboard.png, 36302.215000000004, 3.743000000002212
36371.193, Checkerboard.png, TIMEOUT
36416.57, Checkerboard.png, 36430.62100000001, 14.051000000006752
36568.414, Checkerboard.png, TIMEOUT
36668.323, Checkerboard.png, TIMEOUT
36753.935, Checkerboard.png, 36758.466, 4.5310000000026776
36801.594, Checkerboard.png, TIMEOUT
37034.463, Checkerboard.png, 37038.028000000006, 3.5650000000023283
37070.919, Checkerboard.png, 37074.166000000005, 3.247000000003027
37253.276, Checkerboard.png, 37258.19, 4.914000000004307
37475.916, Checkerboard.png, 37480.421, 4.505000000004657
37520.891, Checkerboard.png, 37525.624, 4.733000000000175
37851.372, Checkerboard.png, 37855.586, 4.213999999999942
37915.885, Checkerboard.png, 37920.813, 4.927999999999884
38215.665, Checkerboard.png, 38219.072, 3.4069999999992433
38250.319, Checkerboard.png, 38254.214, 3.8949999999967986
38445.105, Checkerboard.png, TIMEOUT
38568.172, Checkerboard.png, TIMEOUT
38741.265, Checkerboard.png, 38745.768000000004, 4.503000000004249
39009.407, Checkerboard.png, 39020.013000000006, 10.606000000007043
39126.386, Checkerboard.png, 39137.600000000006, 11.214000000007218
39212.411, Checkerboard.png, 39218.445, 6.033999999999651
39337.869, Checkerboard.png, 39344.911, 7.042000000001281
39725.219, Checkerboard.png, 39728.634000000005, 3.415000000008149
39794.304, Checkerboard.png, 39809.261000000006, 14.95700000000943
40056.224, Checkerboard.png, 40060.71000000001, 4.486000000004424
40390.015, Checkerboard.png, 40394.376000000004, 4.361000000004424
40636.739, Checkerboard.png, 40656.029, 19.290000000000873
40698.067, Checkerboard.png, 40713.090000000004, 15.023000000001048
40812.162, Checkerboard.png, 40816.177, 4.015000000006694
40944.683, Checkerboard.png, 40958.586, 13.903000000005704
41046.427, Checkerboard.png, 41054.689000000006, 8.262000000002445
41078.045, Checkerboard.png, TIMEOUT
41121.345, Checkerboard.png, TIMEOUT
41903.696, Checkerboard.png, 41909.184, 5.487999999997555
41948.316, Checkerboard.png, 41957.262, 8.94600000000355
42592.312, Checkerboard.png, 42598.589, 6.277000000001863
